时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2017-04-24 16:00:00,-2.9,500.49,0,-275983.89,0,0
2017-04-25 16:00:00,-2.62,502.8,231056.28,0,0,0
2017-04-26 16:00:00,-2.51,504.53,173292.21,0,0,0
2017-04-27 16:00:00,-2.46,502.5,0,-202853.94,0,-22739788.89
2017-04-28 16:00:00,-2.66,500.24,0,-226452.06,39091791.78,0
2017-05-02 16:00:00,-3.03,498.93,0,-131220.54,0,0
2017-05-03 16:00:00,-3.41,500.24,131220.54,0,0,0
2017-05-04 16:00:00,-3.66,490.81,0,-942402.06,0,0
2017-05-05 16:00:00,-4.28,478.98,0,-1183325.49,48098152.5,-37982381.76
2017-05-08 16:00:00,-4.95,461.27,0,-1770978,0,0
2017-05-09 16:00:00,-5.13,458.86,0,-241497,0,0
2017-05-10 16:00:00,-5.55,455.23,0,-362245.5,0,0
2017-05-11 16:00:00,-5.01,452.64,0,-258908.93,0,-44354949
2017-05-12 16:00:00,-4.2,452.64,0,0,0,0
2017-05-15 16:00:00,-3.81,448.86,0,-378193.26,55324188,0
2017-05-16 16:00:00,-2.97,463.93,1506650,0,0,0
2017-05-17 16:00:00,-3.5,462.12,0,-180798,0,0
2017-05-18 16:00:00,-3.84,462.02,0,-10203.85,0,-41201283.97
2017-05-19 16:00:00,-3.67,464.26,224155.82,0,0,0
2017-05-22 16:00:00,-3.47,458.34,0,-592411.81,0,0
2017-05-23 16:00:00,-3.1,458.82,48033.39,0,0,0
2017-05-24 16:00:00,-3.1,461.54,272189.21,0,0,0
2017-05-25 16:00:00,-1.36,460.22,0,-131539.44,0,-14970406.55
2017-05-26 16:00:00,-1.51,460.22,0,0,0,0
2017-05-31 16:00:00,-1.16,460.22,0,0,0,0
2017-06-01 16:00:00,-1.02,460.22,0,0,0,0
2017-06-02 16:00:00,-1.34,460.22,0,0,0,0
2017-06-05 16:00:00,-1.84,460.22,0,0,0,0
2017-06-06 16:00:00,-1.16,460.22,0,0,0,0
2017-06-07 16:00:00,0,478.09,1786874.66,0,56084460,0
2017-06-08 16:00:00,0.77,469.82,0,-826774.75,0,-53631337.37
2017-06-09 16:00:00,1.2,469.89,6524.55,0,0,0
2017-06-12 16:00:00,1.15,468.34,0,-155284.29,0,0
2017-06-13 16:00:00,1.37,468.7,36537.48,0,0,0
2017-06-14 16:00:00,0.05,466.82,0,-187907.04,0,0
2017-06-15 16:00:00,-0.14,466.82,0,-249.89,0,-3203554.05
2017-06-16 16:00:00,-0.42,466.82,0,0,0,0
2017-06-19 16:00:00,0.56,466.82,0,0,0,0
2017-06-20 16:00:00,0.36,466.82,0,0,0,0
2017-06-21 16:00:00,1.54,466.82,0,0,0,0
2017-06-22 16:00:00,1.6,466.82,0,0,0,0
2017-06-23 16:00:00,2.52,473.09,626937.83,0,56348121.63,0
2017-06-26 16:00:00,3.8,477.86,476920.2,0,0,0
2017-06-27 16:00:00,3.99,489.3,1144608.48,0,0,0
2017-06-28 16:00:00,3.18,477.38,0,-1192300.5,0,0
2017-06-29 16:00:00,3.82,477.77,39212.6,0,0,-32156918.25
2017-06-30 16:00:00,3.77,481.02,325074.06,0,0,0
2017-07-03 16:00:00,3.31,484.9,387991.62,0,0,0
2017-07-04 16:00:00,2.44,483.54,0,-136321.38,0,0
2017-07-05 16:00:00,3.56,485.32,178266.42,0,0,0
2017-07-06 16:00:00,3.58,485.09,0,-23457.76,0,-26110787.4
2017-07-07 16:00:00,3.46,485.09,0,0,0,0
2017-07-10 16:00:00,3.4,484.56,0,-52420.34,58577807,0
2017-07-11 16:00:00,3.88,461.91,0,-2265055,0,0
2017-07-12 16:00:00,3.54,502.34,4042252,0,0,0
2017-07-13 16:00:00,4.34,502.34,0,0,0,0
2017-07-14 16:00:00,4.79,502.34,0,0,0,0
2017-07-17 16:00:00,3.67,502.34,0,0,0,0
2017-07-18 16:00:00,3.78,502.34,0,0,0,0
2017-07-19 16:00:00,5.55,502.34,0,0,0,0
2017-07-20 16:00:00,6.06,502.34,0,0,0,0
2017-07-21 16:00:00,5.52,502.34,0,0,0,0
2017-07-24 16:00:00,5.94,502.34,0,0,0,0
2017-07-25 16:00:00,5.26,502.34,0,0,0,0
2017-07-26 16:00:00,4.86,502.34,0,0,0,0
2017-07-27 16:00:00,5.05,502.34,0,0,0,0
2017-07-28 16:00:00,5.33,502.34,0,0,0,0
2017-07-31 16:00:00,5.78,502.34,0,0,0,0
2017-08-01 16:00:00,6.7,502.34,0,0,0,0
2017-08-02 16:00:00,6.43,502.34,0,0,0,0
2017-08-03 16:00:00,5.49,502.34,0,0,0,0
2017-08-04 16:00:00,4.92,502.34,0,0,0,0
2017-08-07 16:00:00,5.46,502.34,0,0,0,0
2017-08-08 16:00:00,5.62,502.34,0,0,0,0
2017-08-09 16:00:00,5.58,502.34,0,0,0,0
2017-08-10 16:00:00,5.16,502.34,0,0,0,0
2017-08-11 16:00:00,3.22,502.34,0,0,0,0
2017-08-14 16:00:00,4.56,502.34,0,0,0,0
2017-08-15 16:00:00,4.88,502.34,0,0,0,0
2017-08-16 16:00:00,4.75,502.34,0,0,0,0
2017-08-17 16:00:00,5.31,502.34,0,0,0,0
2017-08-18 16:00:00,5.4,502.34,0,0,0,0
2017-08-21 16:00:00,5.87,502.34,0,0,0,0
2017-08-22 16:00:00,6.19,502.34,0,0,0,0
2017-08-23 16:00:00,6.29,502.34,0,0,0,0
2017-08-24 16:00:00,5.69,502.34,0,0,0,0
2017-08-25 16:00:00,7.42,502.34,0,0,0,0
2017-08-28 16:00:00,8.74,502.34,0,0,0,0
2017-08-29 16:00:00,8.51,502.34,0,0,0,0
2017-08-30 16:00:00,8.51,502.34,0,0,0,0
2017-08-31 16:00:00,8.16,502.34,0,0,0,0
2017-09-01 16:00:00,8.4,502.34,0,0,0,0
2017-09-04 16:00:00,8.83,502.34,0,0,0,0
2017-09-05 16:00:00,9.15,502.34,0,0,0,0
2017-09-06 16:00:00,8.94,502.34,0,0,0,0
2017-09-07 16:00:00,8.38,502.34,0,0,0,0
2017-09-08 16:00:00,8.27,502.34,0,0,0,0
2017-09-11 16:00:00,8.26,502.34,0,0,0,0
2017-09-12 16:00:00,8.61,502.34,0,0,0,0
2017-09-13 16:00:00,8.74,502.34,0,0,0,0
2017-09-14 16:00:00,8.38,502.34,0,0,0,0
2017-09-15 16:00:00,8.42,502.34,0,0,0,0
2017-09-18 16:00:00,8.76,502.34,0,0,0,0
2017-09-19 16:00:00,8.44,502.34,0,0,0,0
2017-09-20 16:00:00,8.74,502.34,0,0,0,0
2017-09-21 16:00:00,8.61,502.34,0,0,0,0
2017-09-22 16:00:00,8.6,502.34,0,0,0,0
2017-09-25 16:00:00,8.04,502.34,0,0,0,0
2017-09-26 16:00:00,8.12,502.34,0,0,0,0
2017-09-27 16:00:00,8.14,502.34,0,0,0,0
2017-09-28 16:00:00,8.17,502.34,0,0,0,0
2017-09-29 16:00:00,8.57,502.34,0,0,0,0
2017-10-09 16:00:00,9.86,502.34,0,0,0,0
2017-10-10 16:00:00,10.08,502.34,0,0,0,0
2017-10-11 16:00:00,10.44,502.34,0,0,0,0
2017-10-12 16:00:00,10.73,502.34,0,0,0,0
2017-10-13 16:00:00,10.96,502.34,0,0,0,0
2017-10-16 16:00:00,10.75,502.34,0,0,0,0
2017-10-17 16:00:00,10.74,502.34,0,0,0,0
2017-10-18 16:00:00,11.62,502.34,0,0,0,0
2017-10-19 16:00:00,11.25,502.34,0,0,0,0
2017-10-20 16:00:00,11.13,502.34,0,0,0,0
2017-10-23 16:00:00,11.24,502.34,0,0,0,0
2017-10-24 16:00:00,12.05,502.34,0,0,0,0
2017-10-25 16:00:00,12.54,502.34,0,0,0,0
2017-10-26 16:00:00,13.01,502.34,0,0,0,0
2017-10-27 16:00:00,13.82,502.34,0,0,0,0
2017-10-30 16:00:00,13.47,502.34,0,0,0,0
2017-10-31 16:00:00,13.39,502.34,0,0,0,0
2017-11-01 16:00:00,13.1,502.34,0,0,0,0
2017-11-02 16:00:00,13.11,502.34,0,0,0,0
2017-11-03 16:00:00,12.99,502.34,0,0,0,0
2017-11-06 16:00:00,13.79,502.34,0,0,0,0
2017-11-07 16:00:00,14.73,502.34,0,0,0,0
2017-11-08 16:00:00,14.55,502.34,0,0,0,0
2017-11-09 16:00:00,15.34,502.34,0,0,0,0
2017-11-10 16:00:00,16.36,502.34,0,0,0,0
2017-11-13 16:00:00,16.82,502.34,0,0,0,0
2017-11-14 16:00:00,16.01,502.34,0,0,0,0
2017-11-15 16:00:00,15.28,502.34,0,0,0,0
2017-11-16 16:00:00,16.17,502.34,0,0,0,0
2017-11-17 16:00:00,16.62,502.34,0,0,0,0
2017-11-20 16:00:00,17.27,502.34,0,0,0,0
2017-11-21 16:00:00,19.36,502.34,0,0,0,0
2017-11-22 16:00:00,19.64,502.34,0,0,0,0
2017-11-23 16:00:00,16.09,502.34,0,0,0,0
2017-11-24 16:00:00,16.14,502.34,0,0,0,0
2017-11-27 16:00:00,14.61,502.34,0,0,0,0
2017-11-28 16:00:00,14.78,502.34,0,0,0,0
2017-11-29 16:00:00,14.72,502.34,0,0,0,0
2017-11-30 16:00:00,13.37,502.34,0,0,0,0
2017-12-01 16:00:00,13.14,502.34,0,0,0,0
2017-12-04 16:00:00,13.73,502.34,0,0,0,0
2017-12-05 16:00:00,14.33,502.34,0,0,0,0
2017-12-06 16:00:00,13.64,502.34,0,0,0,0
2017-12-07 16:00:00,12.38,502.34,0,0,0,0
2017-12-08 16:00:00,13.29,502.34,0,0,0,0
2017-12-11 16:00:00,15.16,502.34,0,0,0,0
2017-12-12 16:00:00,13.65,502.34,0,0,0,0
2017-12-13 16:00:00,14.61,502.34,0,0,0,0
2017-12-14 16:00:00,13.94,502.34,0,0,0,0
2017-12-15 16:00:00,12.65,502.34,0,0,0,0
2017-12-18 16:00:00,12.78,502.34,0,0,0,0
2017-12-19 16:00:00,14.2,502.34,0,0,0,0
2017-12-20 16:00:00,14.06,502.34,0,0,0,0
2017-12-21 16:00:00,15.12,502.34,0,0,0,0
2017-12-22 16:00:00,14.74,502.34,0,0,0,0
2017-12-25 16:00:00,14.37,502.34,0,0,0,0
2017-12-26 16:00:00,14.71,502.34,0,0,0,0
2017-12-27 16:00:00,12.95,502.34,0,0,0,0
2017-12-28 16:00:00,13.73,502.34,0,0,0,0
2017-12-29 16:00:00,14.07,502.34,0,0,0,0
2018-01-02 16:00:00,15.67,502.34,0,0,0,0
2018-01-03 16:00:00,16.35,502.34,0,0,0,0
2018-01-04 16:00:00,16.84,502.34,0,0,0,0
2018-01-05 16:00:00,17.12,502.34,0,0,0,0
2018-01-08 16:00:00,17.73,502.34,0,0,0,0
2018-01-09 16:00:00,18.55,502.34,0,0,0,0
2018-01-10 16:00:00,19.08,502.34,0,0,0,0
2018-01-11 16:00:00,19.01,502.34,0,0,0,0
2018-01-12 16:00:00,19.56,502.34,0,0,0,0
2018-01-15 16:00:00,19.57,502.34,0,0,0,0
2018-01-16 16:00:00,20.51,502.34,0,0,0,0
2018-01-17 16:00:00,20.22,502.34,0,0,0,0
2018-01-18 16:00:00,20.88,502.34,0,0,0,0
2018-01-19 16:00:00,21.27,502.34,0,0,0,0
2018-01-22 16:00:00,22.72,502.34,0,0,0,0
2018-01-23 16:00:00,24.02,502.34,0,0,0,0
2018-01-24 16:00:00,24.23,442.05,0,-6028531,0,0
2018-01-25 16:00:00,23.53,393.27,0,-4878580,0,0
2018-01-26 16:00:00,23.99,379.33,0,-1393880,0,0
2018-01-29 16:00:00,21.74,376.89,0,-243929,0,0
2018-01-30 16:00:00,20.44,353.19,0,-2369596,0,0
2018-01-31 16:00:00,21,324.27,0,-2892301,0,0
2018-02-01 16:00:00,20.15,324.06,0,-20465.64,0,-42548187
2018-02-02 16:00:00,20.87,324.06,0,0,0,0
2018-02-05 16:00:00,20.95,324.06,0,0,0,0
2018-02-06 16:00:00,17.41,323.95,0,-11578.59,9251953,0
2018-02-07 16:00:00,14.62,329.23,528180,0,0,0
2018-02-08 16:00:00,13.54,322.16,0,-707235.66,0,-9075893
2018-02-09 16:00:00,8.69,324.94,278698.86,0,13794745.52,0
2018-02-12 16:00:00,10.09,330.6,565674.56,0,0,0
2018-02-13 16:00:00,11.37,332.14,154274.88,0,0,0
2018-02-14 16:00:00,12.26,316.47,0,-1567817.35,43325724,-14874669.68
2018-02-22 16:00:00,14.69,326.14,967572,0,0,0
2018-02-23 16:00:00,15.21,324.35,0,-179295.6,0,-35206619
2018-02-26 16:00:00,16.55,327.4,305085,0,0,0
2018-02-27 16:00:00,14.86,328.14,73960,0,0,0
2018-02-28 16:00:00,13.86,333.69,554700,0,0,0
2018-03-01 16:00:00,14.58,331.73,0,-195416.19,0,-8089375
2018-03-02 16:00:00,13.66,325.02,0,-670794.52,43221736,0
2018-03-05 16:00:00,13.71,342.32,1729844,0,0,0
2018-03-06 16:00:00,15.08,361.33,1900392,0,0,0
2018-03-07 16:00:00,14.23,350.61,0,-1072016,0,0
2018-03-08 16:00:00,15.39,348.07,0,-253317.38,0,-44927216
2018-03-09 16:00:00,16.28,352.47,440179.26,0,44869120,0
2018-03-12 16:00:00,16.81,361.34,886660,0,0,0
2018-03-13 16:00:00,15.78,339.28,0,-2206340,0,0
2018-03-14 16:00:00,15.27,331.44,0,-783560,0,0
2018-03-15 16:00:00,15.92,321.61,0,-982879.11,0,-42291620
2018-03-16 16:00:00,14.79,321.61,0,0,0,0
2018-03-19 16:00:00,15.3,321.61,0,0,0,0
2018-03-20 16:00:00,15.39,321.61,0,0,0,0
2018-03-21 16:00:00,14.92,321.61,0,0,0,0
2018-03-22 16:00:00,13.77,321.61,0,0,0,0
2018-03-23 16:00:00,10.51,321.61,0,0,0,0
2018-03-26 16:00:00,9.8,321.61,0,0,0,0
2018-03-27 16:00:00,10.74,321.61,0,0,0,0
2018-03-28 16:00:00,8.74,321.61,0,0,0,0
2018-03-29 16:00:00,10.2,321.61,0,0,0,0
2018-03-30 16:00:00,10.32,313.87,0,-774599.01,42206692,0
2018-04-02 16:00:00,10,332.34,1847120,0,0,0
2018-04-03 16:00:00,9.3,311.1,0,-2124188,0,0
2018-04-04 16:00:00,9.09,301.69,0,-940421.22,40848000,-40913708
2018-04-09 16:00:00,9.03,295.71,0,-598000,0,0
2018-04-10 16:00:00,11.13,268.57,0,-2714000,0,0
2018-04-11 16:00:00,11.45,269.95,138000,0,0,0
2018-04-12 16:00:00,10.33,267.86,0,-208959.6,0,-36892000
2018-04-13 16:00:00,9.55,267.86,0,0,0,0
2018-04-16 16:00:00,7.79,267.86,0,0,0,0
2018-04-17 16:00:00,6.08,267.86,0,0,0,0
2018-04-18 16:00:00,6.58,267.86,0,0,0,0
2018-04-19 16:00:00,7.87,267.86,0,0,0,0
2018-04-20 16:00:00,6.43,267.86,0,0,0,0
2018-04-23 16:00:00,6.58,267.86,0,0,0,0
2018-04-24 16:00:00,8.77,267.86,0,0,0,0
2018-04-25 16:00:00,8.35,272.01,414585.08,0,26210151.37,0
2018-04-26 16:00:00,6.28,270.74,0,-126426.52,0,-23540078.08
2018-04-27 16:00:00,6.32,270.77,2110.35,0,0,0
2018-05-02 16:00:00,6.51,267.77,0,-299669.7,0,0
2018-05-03 16:00:00,7.34,267.85,8441.4,0,0,0
2018-05-04 16:00:00,6.82,267.7,0,-15765.9,7421456,-2705468.7
2018-05-07 16:00:00,8.5,260.26,0,-743728,0,0
2018-05-08 16:00:00,9.76,260.26,0,0,0,0
2018-05-09 16:00:00,9.56,260.26,0,0,0,0
2018-05-10 16:00:00,10.17,260.26,0,0,0,0
2018-05-11 16:00:00,9.6,260.26,0,0,0,0
2018-05-14 16:00:00,10.63,260.26,0,0,0,0
2018-05-15 16:00:00,11.05,261.84,158240,0,0,0
2018-05-16 16:00:00,10.16,258.99,0,-284832,0,0
2018-05-17 16:00:00,9.35,258.12,0,-87523.34,0,-6464104
2018-05-18 16:00:00,10.45,258.12,0,0,0,0
2018-05-21 16:00:00,10.97,258.12,0,0,0,0
2018-05-22 16:00:00,10.54,258.12,0,0,0,0
2018-05-23 16:00:00,9.08,258.12,0,0,0,0
2018-05-24 16:00:00,8.31,258.12,0,0,0,0
2018-05-25 16:00:00,8,258.12,0,0,0,0
2018-05-28 16:00:00,8.48,258.12,0,0,0,0
2018-05-29 16:00:00,7.65,258.12,0,0,0,0
2018-05-30 16:00:00,5.37,258.12,0,0,0,0
2018-05-31 16:00:00,7.6,258.12,0,0,0,0
2018-06-01 16:00:00,6.7,258.12,0,0,0,0
2018-06-04 16:00:00,7.75,258.12,0,0,0,0
2018-06-05 16:00:00,8.82,277.19,1907728.69,0,35854353,0
2018-06-06 16:00:00,8.59,273.78,0,-341064,0,0
2018-06-07 16:00:00,8.41,273.1,0,-68058.35,0,-36717960
2018-06-08 16:00:00,6.96,273.14,4065,0,0,0
2018-06-11 16:00:00,6.97,273.03,0,-11382,0,0
2018-06-12 16:00:00,8.27,272.92,0,-11382,0,0
2018-06-13 16:00:00,7.21,272.71,0,-20325,0,0
2018-06-14 16:00:00,6.78,272.66,0,-5722.46,0,-649587
2018-06-15 16:00:00,6.22,272.66,0,0,0,0
2018-06-19 16:00:00,2.47,272.66,0,0,0,0
2018-06-20 16:00:00,2.88,272.66,0,0,0,0
2018-06-21 16:00:00,1.68,272.66,0,0,0,0
2018-06-22 16:00:00,2.13,272.66,0,0,0,0
2018-06-25 16:00:00,0.76,272.63,0,-2573.34,1841131,0
2018-06-26 16:00:00,-0.07,270.79,0,-183911,0,0
2018-06-27 16:00:00,-2.11,269.13,0,-165722,0,0
2018-06-28 16:00:00,-3.12,268.99,0,-14147,0,0
2018-06-29 16:00:00,-0.64,269.28,28294,0,0,0
2018-07-02 16:00:00,-3.56,270.77,149554,0,0,0
2018-07-03 16:00:00,-3.52,271.96,119239,0,0,0
2018-07-04 16:00:00,-4.81,270.21,0,-175827,0,0
2018-07-05 16:00:00,-5.41,269.82,0,-38406.28,0,-1560212
2018-07-06 16:00:00,-4.77,269.82,0,0,0,0
2018-07-09 16:00:00,-2.11,269.82,0,0,0,0
2018-07-10 16:00:00,-1.87,269.82,0,0,0,0
2018-07-11 16:00:00,-3.57,254.47,0,-1534693.57,36981903,0
2018-07-12 16:00:00,-1.49,255.4,92233.14,0,0,-35596813
2018-07-13 16:00:00,-1.16,255.4,0,0,0,0
2018-07-16 16:00:00,-1.74,255.4,0,0,0,0
2018-07-17 16:00:00,-2.39,255.24,0,-15669.38,7741260,0
2018-07-18 16:00:00,-2.9,258.58,333675,0,0,0
2018-07-19 16:00:00,-2.98,253.41,0,-517006.72,0,-7554402
2018-07-20 16:00:00,-1.16,253.41,0,0,0,0
2018-07-23 16:00:00,-0.23,253.41,0,0,0,0
2018-07-24 16:00:00,1.36,253.41,0,0,0,0
2018-07-25 16:00:00,1.25,259,559389,0,35370000,0
2018-07-26 16:00:00,0.07,251.04,0,-795747,0,-35190000
2018-07-27 16:00:00,-0.35,251.04,0,0,0,0
2018-07-30 16:00:00,-0.53,251.04,0,0,0,0
